Shelter ID,name,email,phone,url,website,mission_statement,photos,distance,address.address1,address.address2,address.city,address.state,address.postcode,address.country,hours.monday,hours.tuesday,hours.wednesday,hours.thursday,hours.friday,hours.saturday,hours.sunday,adoption.policy,adoption.url,social_media.facebook,social_media.twitter,social_media.youtube,social_media.instagram,social_media.pinterest,_links.self.href,_links.animals.href
TX706,Miniature Schnauzer Rescue of North Texas,adopt@msrnt.com,,https://www.petfinder.com/member/us/tx/carrollton/miniature-schnauzer-rescue-of-north-texas-tx706/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://msrnt.com/,"Miniature Schnauzer Rescue of North Texas (MSRNT) is a group of people who volunteer to rescue and secure caring, permanent...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38511/2/?bust=1511999555&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38511/2/?bust=1511999555&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38511/2/?bust=1511999555&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38511/2/?bust=1511999555'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38511/3/?bust=1697157349&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38511/3/?bust=1697157349&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38511/3/?bust=1697157349&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38511/3/?bust=1697157349'}]",,,,Carrollton,TX,75011,US,,,,,,,,"Miniature Schnauzer Rescue of North Texas is delighted that you want to adopt.


All adopters must complete an application that...",https://msrnt.com/how-to-adopt/adoptables/adoption-application/,https://www.facebook.com/MSRNT,,,,,/v2/organizations/tx706,/v2/animals?organization=tx706
TX1239,Hearts and Tails of Hope Pet Rescue,info@heartsandtailsofhope.org,,https://www.petfinder.com/member/us/tx/midlothian/hearts-and-tails-of-hope-pet-rescue-tx1239/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.heartsandtailsofhope.org,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37933/1/?bust=1691615350&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37933/1/?bust=1691615350&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37933/1/?bust=1691615350&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37933/1/?bust=1691615350'}]",,,,Midlothian,TX,76065,US,,,,,,,,,,http://www.facebook.com/heartsandtailsofhope,,,,,/v2/organizations/tx1239,/v2/animals?organization=tx1239
TX2432,"Canine Lighthouse, Inc.",nicole@caninelighthouse.org,,https://www.petfinder.com/member/us/tx/frisco/canine-lighthouse-inc-tx2432/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,To humanely and lovingly protect and care for homeless dogs and puppies through their transition to adoption.,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49812/1/?bust=1577504360&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49812/1/?bust=1577504360&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49812/1/?bust=1577504360&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49812/1/?bust=1577504360'}]",,,,FRISCO,TX,75034,US,,,,,,,,"We strive to make the best match possible between our pets and their adopters, so we evaluate multiple applications to...",https://form.jotform.com/caninelighthouse/application,http://facebook.com/caninelighthouse,,,http://instagram.com/caninelighthouse,,/v2/organizations/tx2432,/v2/animals?organization=tx2432
TX2535,Kritters Looking for Homes,klhrescue@yahoo.com,(214) 478-7882,https://www.petfinder.com/member/us/tx/richardson/kritters-looking-for-homes-tx2535/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,Kritters Looking for Homes is a 501c3 nonprofit whose goal is to place animals in loving homes and/or to rehab...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51059/1/?bust=1623851850&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51059/1/?bust=1623851850&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51059/1/?bust=1623851850&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51059/1/?bust=1623851850'}]",,,,Richardson,TX,75080,US,,,,,,,,1) Complete application 2) Vet reference check and referrals 3) Home Visit 4) Intro of pet to other pets 5)...,,https://facebook.com/KrittersLookingforHomes,,,,,/v2/organizations/tx2535,/v2/animals?organization=tx2535
TX1573,Aussie Rescue & Placement Helpline,aussie330@aol.com,,https://www.petfinder.com/member/us/tx/north-richland-hills/aussie-rescue-and-placement-helpline-tx1573/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.aussierescue.org,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/4/?bust=1512004082&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/4/?bust=1512004082&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/4/?bust=1512004082&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/4/?bust=1512004082'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/1/?bust=1500097323&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/1/?bust=1500097323&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/1/?bust=1500097323&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/1/?bust=1500097323'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/2/?bust=1500097323&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/2/?bust=1500097323&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/2/?bust=1500097323&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/2/?bust=1500097323'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/3/?bust=1500097323&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/3/?bust=1500097323&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/3/?bust=1500097323&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41216/3/?bust=1500097323'}]",,North Richland Hills,,North Richland Hills,TX,76180,US,,,,,,,,,http://aussierescue.org/Adoption/-Adoption-Application,http://www.facebook.com/ARPHTexas,,,,,/v2/organizations/tx1573,/v2/animals?organization=tx1573
TX2324,Girty's Place,cory@sdranch.com,(469) 812-7340,https://www.petfinder.com/member/us/tx/farmersville/girtys-place-tx2324/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.sdranch.com,"Shutter Down Ranch and Girty&#039;s Place helps those who can&#039;t help themselves .
Majority of the animals rescued are because...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/2/?bust=1541280901&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/2/?bust=1541280901&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/2/?bust=1541280901&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/2/?bust=1541280901'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/1/?bust=1541280900&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/1/?bust=1541280900&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/1/?bust=1541280900&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/1/?bust=1541280900'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/3/?bust=1541280901&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/3/?bust=1541280901&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/3/?bust=1541280901&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/3/?bust=1541280901'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/4/?bust=1541280902&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/4/?bust=1541280902&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/4/?bust=1541280902&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/4/?bust=1541280902'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/5/?bust=1541280902&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/5/?bust=1541280902&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/5/?bust=1541280902&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/5/?bust=1541280902'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/6/?bust=1541280902&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/6/?bust=1541280902&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/6/?bust=1541280902&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48635/6/?bust=1541280902'}]",,,,Farmersville,TX,75442,US,,,,,,,,"Our Adoption Process goes as Follows:
You fill out a application, for the pet your interested in.
We do ask...",https://www.sdranch.com/applications,https://www.facebook.com/SDRanch/,,,https://www.instagram.com/sdranch/,,/v2/organizations/tx2324,/v2/animals?organization=tx2324
NY1203,SHARP of NY,huskyrescue@optonline.net,(631) 921-8738,https://www.petfinder.com/member/us/ny/rocky-point/sharp-of-ny-ny1203/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://WWW.SHARPOFNY.COM,Siberian Husky Assistance And Rescue of New York  is an all volunteer 501c3  non profit organization dedicated to providing a...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/1/?bust=1511994814&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/1/?bust=1511994814&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/1/?bust=1511994814&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/1/?bust=1511994814'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/4/?bust=1645985807&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/4/?bust=1645985807&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/4/?bust=1645985807&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/4/?bust=1645985807'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/2/?bust=1645986290&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/2/?bust=1645986290&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/2/?bust=1645986290&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/2/?bust=1645986290'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/3/?bust=1645986309&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/3/?bust=1645986309&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/3/?bust=1645986309&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/3/?bust=1645986309'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/5/?bust=1645986331&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/5/?bust=1645986331&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/5/?bust=1645986331&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/5/?bust=1645986331'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/6/?bust=1645986476&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/6/?bust=1645986476&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/6/?bust=1645986476&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44204/6/?bust=1645986476'}]",,Post Office Box 1521,,Rocky Point,NY,11778,US,,,,,,,,"Visit our website @ www.sharpofny.com or via email @ sharprescueofny@gmail.com

Don&#039;t Forget to LIKE our Facebook Page!! And Follow us...",http://WWW.SHARPOFNY.COM,,,,,,/v2/organizations/ny1203,/v2/animals?organization=ny1203
TX1589,DFW Beagle Buddies,DFWBeagleBuddies@gmail.com,,https://www.petfinder.com/member/us/tx/mansfield/dfw-beagle-buddies-tx1589/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.DFWBeagleBuddies.org,"We rescue unwanted, neglected, abused, or homeless Beagles and provide them with medical, physical, emotional, and behavioral support so that...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/6/?bust=1601650280&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/6/?bust=1601650280&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/6/?bust=1601650280&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/6/?bust=1601650280'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/2/?bust=1520266946&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/2/?bust=1520266946&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/2/?bust=1520266946&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/2/?bust=1520266946'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/3/?bust=1520266947&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/3/?bust=1520266947&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/3/?bust=1520266947&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/3/?bust=1520266947'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/4/?bust=1520266947&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/4/?bust=1520266947&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/4/?bust=1520266947&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/4/?bust=1520266947'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/5/?bust=1520266947&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/5/?bust=1520266947&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/5/?bust=1520266947&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/5/?bust=1520266947'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/1/?bust=1658078546&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/1/?bust=1658078546&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/1/?bust=1658078546&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41267/1/?bust=1658078546'}]",,,,Mansfield,TX,76063,US,,,,,,,,http://dfwbeaglebuddies.org/adopt/adoption-process/,http://www.dfwbeaglebuddies.org/adopt,http://www.facebook.com/DFWBeagleBuddies,https://twitter.com/DFWBeagleBuds,,http://www.instagram.com/DFWBeagleBuddies/,,/v2/organizations/tx1589,/v2/animals?organization=tx1589
TN909,Big Dog Haven ,rescueme@bigdoghaveninc.com,(615) 517-0282,https://www.petfinder.com/member/us/tn/greeneville/big-dog-haven-tn909/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://WWW.BIGDOGHAVENINC.COM,"TO RESCUE, REHABILITATE, AND REHOME UNWANTED DOGS OF ALL SIZES THAT HAVE BEEN ABANDONED OR NEGLECTED.
TO PROVIDED A LOVING...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48573/1/?bust=1539428315&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48573/1/?bust=1539428315&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48573/1/?bust=1539428315&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48573/1/?bust=1539428315'}]",,,,Greeneville ,TN,37743,US,,,,,,,,,https://airtable.com/shrS7defiHJJNuMMa,https://www.facebook.com/bigdoghaveninc,,,,,/v2/organizations/tn909,/v2/animals?organization=tn909
TX1467,"Brittany Rescue in Texas, Inc.",pattie@brittanyrescueintexas.org,(888) 552-7488,https://www.petfinder.com/member/us/tx/fort-worth/brittany-rescue-in-texas-inc-tx1467/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://brittanyrescueintexas.org/,,[],,,,Fort Worth,TX,76133,US,,,,,,,,,,https://www.facebook.com/brittanyrescuetx,,,,,/v2/organizations/tx1467,/v2/animals?organization=tx1467
TX618,"Scottie Kingdom Rescue, Inc.",Rescue@scottiekingdom.com,,https://www.petfinder.com/member/us/tx/dallas/scottie-kingdom-rescue-inc-tx618/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.scottiekingdom.com/,"To accept Scottish Terriers and West Highland White Terriers into our Rescue program, regardless of age or health concerns, obtain...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38458/1/?bust=1512265561&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38458/1/?bust=1512265561&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38458/1/?bust=1512265561&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38458/1/?bust=1512265561'}]",,P. O. Box 551265,"Dallas, TX  75355",Dallas,TX,75355,US,,,,,,,,,,,,,,,/v2/organizations/tx618,/v2/animals?organization=tx618
