Animal ID,Animal Name,Animal Type,Primary Color,Secondary Color,Sex,DOB,Intake Date,Intake Condition,Intake Type,Intake Subtype,Reason for Intake,Outcome Date,Crossing,Jurisdiction,Outcome Type,Outcome Subtype,latitude,longitude,intake_is_dead,outcome_is_dead,was_outcome_alive,geopoint
A557340,LUKE,DOG,BLACK,TAN,Neutered,2012-09-18,2019-08-29,NORMAL,OWNER SURRENDER,OTC,AGG ANIMAL,2019-11-22,"6400 E LOS SANTOS DR, LONG BEACH, CA 90815",LONG BEACH,ADOPTION,WALKIN,33.7920097,-118.1077187,Alive on Intake,False,1,"33.7920097, -118.1077187"
A622875,ROCKY,DOG,BROWN,TAN,Neutered,2009-03-07,2019-03-07,NORMAL,STRAY,OTC,,2019-03-09,"6400 LONG BEACH BLVD, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8706536,-118.2014215,Alive on Intake,False,1,"33.8706536, -118.2014215"
A579036,RASCAL #2,DOG,BLACK,WHITE,Neutered,2014-09-18,2023-06-16,NORMAL,STRAY,OTC,,2023-06-18,4400 BLK ATLANTIC AVE LONG BEACH CA 90807,LONG BEACH,RETURN TO OWNER,WEB,33.837607,-118.184425,Alive on Intake,False,1,"33.837607, -118.184425"
A587566,TOBY,DOG,TAN,,Neutered,2013-03-25,2017-03-25,INJURED  MILD,STRAY,FIELD,,2017-04-01,"4400 BLK ATLANTIC AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,WEB,33.837607,-118.184425,Alive on Intake,False,1,"33.837607, -118.184425"
A596038,,DOG,BLACK,TAN,Male,2013-08-26,2017-08-26,NORMAL,STRAY,FIELD,,2017-09-01,"6400 SAINT LOUIS AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8710457,-118.1679176,Alive on Intake,False,1,"33.8710457, -118.1679176"
A649571,*TURBO,DOG,FAWN,WHITE,Neutered,2015-10-01,2020-11-07,NORMAL,OWNER SURRENDER,OTC,BITES,2021-01-29,"4400 BLK CHARLEMAGNE AVE, LONG BEACH CA 90808",LONG BEACH,ADOPTION,WEB,33.8379351,-118.1302081,Alive on Intake,False,1,"33.8379351, -118.1302081"
A589026,SHASTA,DOG,WHITE,BLACK,Male,2014-04-22,2021-02-13,INJURED  MODERATE,STRAY,FIELD,,2021-02-13,"4400 BLK CHERRY AVE, LONG BEACH, CA 90807",LONG BEACH,RETURN TO OWNER,WALKIN,33.8365479,-118.1664626,Alive on Intake,False,1,"33.8365479, -118.1664626"
A586099,*CINDY LOU,DOG,WHITE,,Female,2015-02-21,2017-02-21,NORMAL,STRAY,FIELD,,2017-03-02,"6475 ATLANTIC AVE, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,SPCALA,33.8697434,-118.1907396,Alive on Intake,False,1,"33.8697434, -118.1907396"
A678456,THOR,DOG,BLACK,WHITE,Male,2021-06-27,2022-06-27,NORMAL,WELFARE SEIZED,OWNER DIED,,2022-06-28,"6485 ATLANTIC AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.8729822,-118.1864553,Alive on Intake,False,1,"33.8729822, -118.1864553"
A630637,,DOG,BLACK,BROWN,Male,2014-07-25,2019-07-25,NORMAL,STRAY,FIELD,,2019-07-31,"64TH ST / ATLANTC AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8706495,-118.1859584,Alive on Intake,False,1,"33.8706495, -118.1859584"
A728076,BEAR,DOG,BR BRINDLE,WHITE,Neutered,2024-03-12,2024-09-03,NORMAL,OWNER SURRENDER,FIELD,OWNER PROB,2024-10-24,"4400 BLK E LOS COYOTES DIAGIONAL, LONG BEACH, CA",LONG BEACH,ADOPTION,WEB,33.7901036,-118.1410755,Alive on Intake,False,1,"33.7901036, -118.1410755"
A620077,KING,DOG,BROWN,,Neutered,2014-01-10,2019-01-10,NORMAL,CONFISCATE,POLICE,,2019-01-11,"4400 BLK E PACIFIC COAST HWY, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,WALKIN,33.7898537,-118.1458794,Alive on Intake,False,1,"33.7898537, -118.1458794"
A730471,COCO,DOG,TAN,BLACK,Female,2021-10-20,2024-10-20,NORMAL,STRAY,FIELD,,2024-10-20,"4400 BLK E PACIFIC COAST HWY, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.7898537,-118.1458794,Alive on Intake,False,1,"33.7898537, -118.1458794"
A738440,*ELLY MAY,DOG,WHITE,TAN,Female,2023-03-22,2025-03-22,ILL MILD,STRAY,ABAN FIELD,,2025-03-29,"4400 BLK E PACIFIC COAST HWY, LONG BEACH, CA, 90804",LONG BEACH,RESCUE,OUTRCHPAWS,33.7888101,-118.1413817,Alive on Intake,False,1,"33.7888101, -118.1413817"
A618505,,DOG,BLACK,WHITE,Male,2015-12-08,2018-12-08,NORMAL,STRAY,OTC,,2018-12-14,"64TH ST / OBISPO AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8709579,-118.1556146,Alive on Intake,False,1,"33.8709579, -118.1556146"
A738437,*MILBURN,DOG,TAN,WHITE,Male,2020-03-22,2025-03-22,ILL MILD,STRAY,ABAN FIELD,,2025-03-29,"4400 BLK E PACIFIC COAST HWY, LONG BEACH, CA, 90804",LONG BEACH,RESCUE,OUTRCHPAWS,33.7888101,-118.1413817,Alive on Intake,False,1,"33.7888101, -118.1413817"
A738441,*BOBBIE JOE,DOG,WHITE,TAN,Female,2020-03-22,2025-03-22,ILL MILD,STRAY,ABAN FIELD,,2025-03-29,"4400 BLK E PACIFIC COAST HWY, LONG BEACH, CA, 90804",LONG BEACH,RESCUE,OUTRCHPAWS,33.7888101,-118.1413817,Alive on Intake,False,1,"33.7888101, -118.1413817"
A585347,,DOG,BLACK,TAN,Female,2016-07-02,2017-02-02,NORMAL,STRAY,OTC,,2017-02-08,"64TH ST / ROSE AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8710124,-118.1708363,Alive on Intake,False,1,"33.8710124, -118.1708363"
A585346,,DOG,TAN,,Male,2016-10-02,2017-02-02,NORMAL,STRAY,OTC,,2017-02-16,"6500 ATLANTIC AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8725897,-118.1854499,Alive on Intake,False,1,"33.8725897, -118.1854499"
A622827,,DOG,BROWN,BLACK,Female,2017-03-07,2019-03-07,NORMAL,STRAY,FIELD,,2019-03-13,"6500 ATLANTIC AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8725897,-118.1854499,Alive on Intake,False,1,"33.8725897, -118.1854499"
A720044,BLACKIE,DOG,GRAY,,Neutered,2019-05-02,2024-05-02,NORMAL,STRAY,FIELD,,2024-05-02,6500 BLK ATLANTIC AVE,LONG BEACH,RETURN TO OWNER,FRE RID HM,33.8725897,-118.1854499,Alive on Intake,False,1,"33.8725897, -118.1854499"
A618942,BEAUTY,DOG,YELLOW,WHITE,Female,2010-12-17,2018-12-17,NORMAL,STRAY,FIELD,,2018-12-20,"6500 BLK ATLANTIC AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8725897,-118.1854499,Alive on Intake,False,1,"33.8725897, -118.1854499"
A618941,SHU SHI,DOG,BLACK,,Female,2008-12-17,2018-12-17,NORMAL,STRAY,FIELD,,2018-12-20,"6500 BLK ATLANTIC AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8725897,-118.1854499,Alive on Intake,False,1,"33.8725897, -118.1854499"
A604557,,DOG,WHITE,,Male,2017-03-07,2018-03-07,NORMAL,STRAY,FIELD,,2018-03-14,"6500 BLK ATLANTIC AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8725897,-118.1854499,Alive on Intake,False,1,"33.8725897, -118.1854499"
A708602,*MIATA,DOG,WHITE,BROWN,Female,2021-10-11,2023-10-11,NORMAL,STRAY,OTC,,2023-10-15,4400 BLK GARDENIA AVE LONG BEACH CA 90807,LONG BEACH,RESCUE,,33.8376997,-118.1681417,Alive on Intake,False,1,"33.8376997, -118.1681417"
A666080,*MCGEE,DOG,BLACK,WHITE,Neutered,2018-11-02,2021-11-02,NORMAL,STRAY,FIELD,,2021-11-17,"4400 BLK GARDENIA AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,SPEC EVT,33.8376997,-118.1681417,Alive on Intake,False,1,"33.8376997, -118.1681417"
A666124,*CHARLIE,DOG,BROWN,WHITE,Neutered,2020-11-03,2021-11-03,NORMAL,STRAY,FIELD,,2021-11-13,"6500 BLK BRAYTON AVE, LONG BEACH, CA 90805",LONG BEACH,FOSTER TO ADOPT,,33.8727919,-118.1761903,Alive on Intake,False,1,"33.8727919, -118.1761903"
A641813,HOBIE,DOG,TAN,,Spayed,2018-04-11,2020-04-11,NORMAL,STRAY,OTC,,2020-04-17,"4400 BLK KATELLA AVE, LOS ALAMITOS, CA 90720",LOS ALAMITOS,ADOPTION,,33.80259110000001,-118.0561326,Alive on Intake,False,1,"33.80259110000001, -118.0561326"
A666372,*BRYNN,DOG,BROWN,BLACK,Female,2018-11-07,2021-11-07,NORMAL,STRAY,OTC,,2021-12-06,"4400 BLK KATELLA AVE, LOS ALAMITOS, CA 90720",LOS ALAMITOS,ADOPTION,,33.80259110000001,-118.0561326,Alive on Intake,False,1,"33.80259110000001, -118.0561326"
A722587,*TWIX,DOG,GRAY,WHITE,Male,2021-06-10,2024-06-10,NORMAL,STRAY,FIELD,,2024-06-19,6500 BLK CHERRY AVE,LONG BEACH,EUTHANASIA,AGGRESSIVE,33.8728681,-118.1685819,Alive on Intake,True,0,"33.8728681, -118.1685819"
A690349,*TINKER,DOG,BROWN,,Male,2021-12-10,2022-12-10,NORMAL,STRAY,OTC,,2023-01-07,"6500 BLK CHERRY AVE, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,,33.8728681,-118.1685819,Alive on Intake,False,1,"33.8728681, -118.1685819"
A665076,*BIG RED,DOG,RED,WHITE,Neutered,2018-10-09,2021-10-09,NORMAL,STRAY,OTC,,2022-01-16,"6500 BLK CHERRY AVE, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WEB,33.8728681,-118.1685819,Alive on Intake,False,1,"33.8728681, -118.1685819"
A672959,*LINDA,DOG,BLACK,WHITE,Spayed,,2022-04-10,NORMAL,STRAY,FIELD,,2022-05-04,"4400 BLK LINDEN AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,WEB,33.83634170000001,-118.1862281,Alive on Intake,False,1,"33.83634170000001, -118.1862281"
A630918,NELSON,DOG,GRAY,,Neutered,2009-07-30,2019-07-30,AGED,STRAY,FIELD,,2019-08-15,"4400 BLK MAURY AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,WALKIN,33.8378157,-118.1754556,Alive on Intake,False,1,"33.8378157, -118.1754556"
A695023,GREYSON,DOG,WHITE,GRAY,Neutered,2021-09-21,2023-03-20,INJURED  MILD,STRAY,OTC,,2023-12-07,"6500 BLK GAVIOTA AVE, LONG BEACH CA, 90805",LONG BEACH,ADOPTION,WEB,33.8728227,-118.1719234,Alive on Intake,False,1,"33.8728227, -118.1719234"
A516534,SOPHIE,DOG,TAN,,Spayed,2013-09-30,2018-04-06,ILL SEVERE,CONFISCATE,CRUELTY,,2018-08-03,"6500 BLK LEMON AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8727897,-118.1792128,Alive on Intake,False,1,"33.8727897, -118.1792128"
A393380,SHADOW,DOG,GRAY,WHITE,Spayed,2008-09-12,2018-03-23,NORMAL,STRAY,FIELD,,2018-03-23,"6500 BLK LEMON AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.8727897,-118.1792128,Alive on Intake,False,1,"33.8727897, -118.1792128"
A526873,ANNUBUS,DOG,TRICOLOR,,Neutered,2011-06-30,2018-04-06,ILL SEVERE,CONFISCATE,CRUELTY,,2018-08-03,"6500 BLK LEMON AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8727897,-118.1792128,Alive on Intake,False,1,"33.8727897, -118.1792128"
A724622,*GUILLERMO,DOG,TAN,WHITE,Neutered,2022-07-13,2024-07-13,NORMAL,STRAY,OTC,,2024-07-19,4400 BLK PACIFIC COAST HWY LONG BEACH CA 90804,LONG BEACH,ADOPTION,WEB,33.7888049,-118.141374,Alive on Intake,False,1,"33.7888049, -118.141374"
A516536,HESTIA,DOG,TAN,,Spayed,2013-08-31,2018-04-06,ILL SEVERE,CONFISCATE,CRUELTY,,2018-08-03,"6500 BLK LEMON AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8727897,-118.1792128,Alive on Intake,False,1,"33.8727897, -118.1792128"
A605854,THALIA,DOG,CREAM,,Female,2013-04-06,2018-04-06,ILL SEVERE,CONFISCATE,CRUELTY,,2018-08-03,"6500 BLK LEMON AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8727897,-118.1792128,Alive on Intake,False,1,"33.8727897, -118.1792128"
A605860,HEINMDAL,DOG,GRAY,BROWN,Male,2013-04-06,2018-04-06,ILL SEVERE,CONFISCATE,CRUELTY,,2018-08-03,"6500 BLK LEMON AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8727897,-118.1792128,Alive on Intake,False,1,"33.8727897, -118.1792128"
A654508,PENZOIL,DOG,BLACK,WHITE,Neutered,2018-02-28,2021-02-28,NORMAL,STRAY,FIELD,,2021-03-13,"6500 BLK LONG BEACH BLVD, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WEB,33.8722847,-118.2020598,Alive on Intake,False,1,"33.8722847, -118.2020598"
A687017,*LEVI,DOG,BLACK,,Male,2015-10-18,2022-10-16,ILL MILD,STRAY,FIELD,,2022-10-27,"6500 BLK LONG BEACH BLVD, LONG BEACH, CA 90805",LONG BEACH,RESCUE,LABFRIENDS,33.8722847,-118.2020598,Alive on Intake,False,1,"33.8722847, -118.2020598"
A489438,,DOG,TAN,WHITE,Female,2012-11-23,2023-05-24,NORMAL,STRAY,OTC,,2023-06-01,6500 BLK OF LEMON AVE,LONG BEACH,DISPOSAL,ACS DISPO,33.8727897,-118.1792128,Alive on Intake,False,1,"33.8727897, -118.1792128"
A593856,GOLDIE,DOG,GOLD,,Female,2012-07-19,2017-07-19,NORMAL,STRAY,FIELD,,2017-08-07,"4400 E 14TH ST, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,SPCALA,33.7844293,-118.1415153,Alive on Intake,False,1,"33.7844293, -118.1415153"
A622442,,DOG,BROWN,BLACK,Male,2017-02-24,2019-02-24,NORMAL,STRAY,OTC,,2019-03-02,"6500 BLK OF LEMON AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8727897,-118.1792128,Alive on Intake,False,1,"33.8727897, -118.1792128"
A637061,*JASPER,DOG,BROWN,,Neutered,2017-11-01,2019-12-04,NORMAL,STRAY,OTC,,2019-12-18,"4400 LINDEN AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,WEB,33.83634170000001,-118.1862281,Alive on Intake,False,1,"33.83634170000001, -118.1862281"
A602959,BLUE,DOG,GRAY,WHITE,Male,2016-01-23,2018-01-23,NORMAL,STRAY,FIELD,,2018-01-24,"6500 BLK WHITE AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8727427,-118.195278,Alive on Intake,False,1,"33.8727427, -118.195278"
A521025,SAM,DOG,BLACK,WHITE,Spayed,2011-04-21,2022-07-13,NORMAL,STRAY,FIELD,,2022-07-13,"6500 BLK WHITE AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.8727427,-118.195278,Alive on Intake,False,1,"33.8727427, -118.195278"
A697538,*FERRARI,DOG,BROWN,WHITE,Spayed,2022-04-28,2023-04-28,NORMAL,OWNER SURRENDER,OTC,,2023-05-04,"6500 BLOCK MYRTLE AVE, LONG BEACH CA",LONG BEACH,ADOPTION,WEB,33.8729263,-118.1819081,Alive on Intake,False,1,"33.8729263, -118.1819081"
A609383,BEAR,DOG,BLACK,,Male,2011-06-09,2018-06-09,NORMAL,STRAY,FIELD,,2018-06-10,"4400 N LAKEWOOD BLVD, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,WALKIN,33.8379781,-118.1422423,Alive on Intake,False,1,"33.8379781, -118.1422423"
A630535,IZZY,DOG,GRAY,WHITE,Spayed,2018-07-24,2019-07-24,NORMAL,STRAY,OTC,,2019-08-07,"6500 E 55TH ST, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WALKIN,33.8562493,-118.1829652,Alive on Intake,False,1,"33.8562493, -118.1829652"
A582200,SADIE,DOG,WHITE,,Spayed,2016-09-23,2018-10-18,NORMAL,STRAY,FIELD,,2018-10-18,"4400 VILLAGE RD, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.8332779,-118.1416515,Alive on Intake,False,1,"33.8332779, -118.1416515"
A737921,CELSIUS,DOG,BROWN,BLACK,Male,2024-03-07,2025-03-07,NORMAL,STRAY,OTC,,2025-03-11,"450 BLK LONG BEACH BLVD, LONG BEACH, CA 90802",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.7722758,-118.1884204,Alive on Intake,False,1,"33.7722758, -118.1884204"
A726203,DAISY,DOG,WHITE,,Spayed,2015-02-23,2024-08-03,NORMAL,WELFARE SEIZED,POLICE,,2024-08-04,"450 E SHORELINE DR, LONG BEACH CA",LONG BEACH,RETURN TO OWNER,WALKIN,33.7620376,-118.1891929,Alive on Intake,False,1,"33.7620376, -118.1891929"
A625885,,DOG,WHITE,,Female,2019-04-10,2019-05-05,UNDER AGE/WEIGHT,STRAY,OTC,,2019-05-05,"6500 E SPRING ST, LONG BEACH, CA 90815",LONG BEACH,RESCUE,LIVELOVE,33.8103642,-118.1061645,Alive on Intake,False,1,"33.8103642, -118.1061645"
A713846,OSO,DOG,BROWN,,Neutered,2015-01-01,2024-01-24,NORMAL,OWNER SURRENDER,OTC,,2024-01-30,4500 BLK CALIFORNIA AVE LONG BEACH CA 90807,LONG BEACH,RESCUE,,33.8389967,-118.1817194,Alive on Intake,False,1,"33.8389967, -118.1817194"
A714762,*DOUGHBOY,DOG,TAN,BLACK,Neutered,2023-10-11,2024-02-09,NORMAL,STRAY,OTC,,2024-02-18,"6574 PARAMOUNT BLVD, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WEB,33.8742588,-118.1596957,Alive on Intake,False,1,"33.8742588, -118.1596957"
A613301,PRINCE RUDY,DOG,WHITE,BR BRINDLE,Male,2005-08-21,2018-08-21,ILL MILD,STRAY,FIELD,,2018-08-22,"4500 BLK CALIFORNIA AVE, LONG BEACH, CA 90807",LONG BEACH,RETURN TO OWNER,WALKIN,33.8389967,-118.1817194,Alive on Intake,False,1,"33.8389967, -118.1817194"
A279626,LANE,DOG,BROWN,,Neutered,2006-06-07,2018-06-09,NORMAL,STRAY,FIELD,,2018-06-13,"65TH ST / CHERRY AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8724609,-118.1685866,Alive on Intake,False,1,"33.8724609, -118.1685866"
A586283,,DOG,WHITE,BROWN,Female,2015-02-24,2017-02-24,NORMAL,STRAY,FIELD,,2017-02-25,"4500 BLK CANDLEBERRY AVE, SEAL BEACH, CA 90740",SEAL BEACH,TRANSFER,SBACC,33.7763821,-118.0522275,Alive on Intake,False,1,"33.7763821, -118.0522275"
A687595,ZOIE,DOG,BLACK,GRAY,Spayed,2016-10-28,2022-10-28,NORMAL,STRAY,OTC,,2022-11-06,"6600 BLK ATLANTIC AVE, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,,33.8747552,-118.1859048,Alive on Intake,False,1,"33.8747552, -118.1859048"
A739897,HARLEY,DOG,WHITE,,Neutered,2017-04-26,2025-04-26,NORMAL,STRAY,OTC,,2025-05-08,"6600 BLK ATLANTIC AVE, LONG BEACH, CA, 90805",LONG BEACH,ADOPTION,WEB,33.8747017,-118.1858046,Alive on Intake,False,1,"33.8747017, -118.1858046"
A636743,,DOG,TAN,,Male,2016-11-26,2019-11-26,NORMAL,STRAY,OTC,,2019-12-04,"4500 BLK E 15TH ST, LONG BEACH, CA 90804",LONG BEACH,TRANSFER,SPCALA,33.7853109,-118.1404753,Alive on Intake,False,1,"33.7853109, -118.1404753"
A678439,SCARLET,DOG,BROWN,,Spayed,2019-07-10,2022-06-26,NORMAL,STRAY,FIELD,,2022-07-14,"4500 BLK E 23RD ST, LONG BEACH, CA  90815",LONG BEACH,ADOPTION,,33.7997038,-118.1410485,Alive on Intake,False,1,"33.7997038, -118.1410485"
A602446,,DOG,BROWN,BLACK,Female,2017-01-14,2018-01-14,NORMAL,STRAY,FIELD,,2018-01-20,"4500 BLK E 23RD ST, LONG BEACH, CA 90815",LONG BEACH,TRANSFER,SPCALA,33.7997038,-118.1410485,Alive on Intake,False,1,"33.7997038, -118.1410485"
A704791,*ELIZABETH,DOG,WHITE,,Spayed,2015-08-20,2023-08-13,ILL MODERATETE,STRAY,OTC,,2023-09-09,4500 BLK E 23RD STREET LONG BEACH CA 90815,LONG BEACH,ADOPTION,WEB,33.7997038,-118.1410485,Alive on Intake,False,1,"33.7997038, -118.1410485"
A634292,,DOG,TAN,BLACK,Male,2015-09-27,2019-09-27,NORMAL,STRAY,FIELD,,2019-10-03,"6600 BLK CURTIS AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.874754,-118.1588895,Alive on Intake,False,1,"33.874754, -118.1588895"
A605521,RONIN,DOG,BLACK,TAN,Male,2016-03-29,2018-11-14,NORMAL,SAFE KEEP,OWNER DIED,,2018-11-28,"4500 BLK E 7TH ST, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,WALKIN,33.775065,-118.1401697,Alive on Intake,False,1,"33.775065, -118.1401697"
A335430,BROWNY,DOG,BROWN,,Male,2007-07-09,2019-03-04,AGED,OWNER SURRENDER,FIELD,MOVE,2019-03-04,"6600 BLK DELTA AVE, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,AGED,33.8743959,-118.2078508,Alive on Intake,True,0,"33.8743959, -118.2078508"
A448872,KENNY,DOG,TRICOLOR,,Neutered,2003-03-19,2020-03-06,NORMAL,STRAY,OTC,,2020-03-06,"6600 BLK E METZ ST, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.8151481,-118.1043832,Alive on Intake,False,1,"33.8151481, -118.1043832"
A726595,*ESMERALDA,DOG,BLACK,BR BRINDLE,Spayed,2022-08-11,2024-08-11,NORMAL,STRAY,FIELD,,2024-08-21,6600 BLK GALE AVE,LONG BEACH,ADOPTION,WEB,33.8745159,-118.2053861,Alive on Intake,False,1,"33.8745159, -118.2053861"
A673266,BOY,DOG,TAN,,Male,2013-04-18,2022-04-18,AGED,STRAY,FIELD,,2022-05-06,"4500 BLK LINDEN AVE, LONG BEACH, CA 90807",LONG BEACH,RETURN TO OWNER,WALKIN,33.8399041,-118.1861908,Alive on Intake,False,1,"33.8399041, -118.1861908"
A609029,ACE,DOG,BLACK,WHITE,Neutered,2016-05-23,2018-06-02,NORMAL,STRAY,FIELD,,2018-06-06,"6600 BLK HARBOR AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8747869,-118.20715,Alive on Intake,False,1,"33.8747869, -118.20715"
A390370,CANICA,DOG,BROWN,,Spayed,2008-05-28,2017-07-22,NORMAL,STRAY,FIELD,,2017-07-23,"4500 BLK LONG BEACH BLVD, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,PHONE,33.8391357,-118.1910031,Alive on Intake,False,1,"33.8391357, -118.1910031"
A622524,*FROSTING,DOG,WHITE,,Female,2015-02-26,2019-02-26,INJURED  SEVERE,STRAY,FIELD,,2019-03-27,"4500 BLK LONG BEACH BLVD, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,REFERRAL,33.8391357,-118.1910031,Alive on Intake,False,1,"33.8391357, -118.1910031"
A659886,,DOG,WHITE,,Male,2015-07-04,2021-07-04,INJURED  MODERATE,STRAY,FIELD,,2021-07-05,"6600 BLK LONG BEACH BLVD, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,AT VET,33.8746909,-118.2026096,Alive on Intake,True,0,"33.8746909, -118.2026096"
A678483,CASPER,DOG,BLACK,WHITE,Neutered,2017-06-28,2022-06-28,NORMAL,STRAY,FIELD,,2022-06-29,"4500 BLK PACIFIC AVE, LB 90807",LONG BEACH,RETURN TO OWNER,WALKIN,33.8413527,-118.1978903,Alive on Intake,False,1,"33.8413527, -118.1978903"
A704407,*LYNETTE,DOG,TAN,,Spayed,2019-02-06,2023-08-06,NORMAL,STRAY,OTC,,2023-08-15,6600 BLK N CURTIS AVE LONG BEACH CA 90805,LONG BEACH,ADOPTION,,33.874754,-118.1588895,Alive on Intake,False,1,"33.874754, -118.1588895"
A689698,*GABRIELLA,DOG,BLACK,WHITE,Female,2015-01-10,2022-11-30,ILL MILD,STRAY,FIELD,,2022-12-10,"6600 BLK N PARAMOUNT BLVD, LONG BEACH, CA 90805",LONG BEACH,RESCUE,BELIKEJOSH,33.8747605,-118.1599818,Alive on Intake,False,1,"33.8747605, -118.1599818"
A690916,PRETTY,DOG,BROWN,BLACK,Female,2021-08-25,2022-12-22,NORMAL,STRAY,OTC,,2023-01-02,"6600 BLK N. OBISPO AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8747565,-118.1556408,Alive on Intake,False,1,"33.8747565, -118.1556408"
A698611,NEWT,DOG,WHITE,CREAM,Male,2020-05-11,2023-05-11,I/I REPORT,STRAY,OTC,,2023-05-13,4500 BLK PASADENA AVE LB 90807,LONG BEACH,RETURN TO OWNER,WALKIN,33.839829,-118.1879351,Alive on Intake,False,1,"33.839829, -118.1879351"
A673017,*PETE,DOG,BROWN,BLACK,Male,2014-04-12,2022-04-12,ILL MILD,STRAY,OTC,,2022-05-11,"4500 BLK PEPPERWOOD AVE, LONG BEACH, CA 90808",LONG BEACH,TRANSFER,SPCALA,33.8398853,-118.1411508,Alive on Intake,False,1,"33.8398853, -118.1411508"
A602942,CHUCHO,DOG,WHITE,,Male,2014-01-22,2018-01-22,BEHAVIOR  MODERATE,STRAY,FIELD,,2018-03-09,"4500 BLK TOLBERT AVE, LONG BEACH, CA 90807",LONG BEACH,RETURN TO OWNER,WALKIN,33.8396895,-118.1887926,Alive on Intake,False,1,"33.8396895, -118.1887926"
A708944,*ADAM,DOG,WHITE,,Male,2023-08-31,2023-10-18,UNDER AGE/WEIGHT,STRAY,OTC,,2023-10-19,"4500 BLOCK E CARSON ST, LONG BEACH CA",LONG BEACH,RESCUE,,33.8322761,-118.1403712,Alive on Intake,False,1,"33.8322761, -118.1403712"
A685300,*CHESTER,DOG,BROWN,,Neutered,2014-09-28,2022-09-28,INJURED  MILD,STRAY,OTC,,2022-12-14,"6600 BLK SCHILLING AVE, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WEB,33.8747344,-118.1676598,Alive on Intake,False,1,"33.8747344, -118.1676598"
A360467,GIA,DOG,WHITE,BROWN,Spayed,2008-09-23,2023-12-20,NORMAL,STRAY,OTC,,2023-12-20,"6600 BLK WARDLOW RD. LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.8185474,-118.1038533,Alive on Intake,False,1,"33.8185474, -118.1038533"
